Year,ANZSCO,Occupation,Skill Level,Automation probability,Employed total ('000)
2011,5614,Mail Sorters,5,77.2,14.44648715
2011,5615,Survey Interviewers,5,94,3.89931294
2011,5616,Switchboard Operators,5,96.1,6.217480405
2011,5911,Purchasing and Supply Logistics Clerks,4,75.3,83.66746887
2011,5912,Transport and Despatch Clerks,4,83.5,34.53730643
2011,5991,Conveyancers and Legal Executives,2,86.5,11.67331637
2011,5992,Court and Legal Clerks,3,87.5,11.52349936
2011,5993,Debt Collectors,4,95,10.68042382
2011,5994,Human Resource Clerks,4,90,13.12775232
2011,5995,Inspectors and Regulatory Officers,4,42.8,33.51100422
2011,5996,"Insurance Investigators, Loss Adjusters and Risk Surveyors",3,96.6,5.562956963
2011,5999,Other Miscellaneous Clerical and Administrative Workers,4,67.3,21.08569836
2011,6111,"Auctioneers, and Stock and Station Agents",3,34.7,3.082375165
2011,6112,Insurance Agents,3,88.5,11.11649916
2011,6113,Sales Representatives,4,77.9,105.6814511
2011,6121,Real Estate Sales Agents,3,79.5,75.25858665
2011,6211,Sales Assistants (General),5,91.7,494.8643242
2011,6212,ICT Sales Assistants,5,92.3,18.92448041
2011,6213,Motor Vehicle and Vehicle Parts Salespersons,4,92.3,32.51936638
2011,6214,Pharmacy Sales Assistants,5,92.3,33.73069231
2011,6215,Retail Supervisors,4,28,31.2350332
2011,6216,Service Station Attendants,5,75.5,9.053826575
2011,6217,Street Vendors and Related Salespersons,5,94,10.15792033
2011,6219,Other Sales Assistants and Salespersons,5,96.2,12.77100764
2011,6311,Checkout Operators and Office Cashiers,5,96.9,142.6425787
2011,6391,Models and Sales Demonstrators,5,54.4,9.668980538
2011,6392,Retail and Wool Buyers,3,64.1,6.811765503
2011,6394,Ticket Salespersons,5,93.2,15.89879753
2011,6395,Visual Merchandisers,4,28.4,6.12840341
2011,6399,Other Sales Support Workers,5,78.6,2.446751033
2011,7111,"Clay, Concrete, Glass and Stone Processing Machine Operators",4,84.4,3.46189529
2011,7112,Industrial Spraypainters,4,79.6,7.33159545
2011,7113,Paper and Wood Processing Machine Operators,4,80.1,6.31627165
2011,7115,Plastics and Rubber Production Machine Operators,4,87.9,11.60805813
2011,7116,Sewing Machinists,4,89,10.81033366
2011,7119,Other Machine Operators,4,75.2,11.43285684
2011,7121,"Crane, Hoist and Lift Operators",4,72,12.01299706
2011,7122,"Drillers, Miners and Shot Firers",4,75,49.99902099
2011,7123,Engineering Production Workers,4,81.8,23.99742168
2011,7129,Other Stationary Plant Operators,4,61.7,18.00284276
2011,7211,"Agricultural, Forestry and Horticultural Plant Operators",4,79,14.07278549
2011,7212,Earthmoving Plant Operators,4,93.2,49.81689523
2011,7213,Forklift Drivers,4,91,63.49716234
2011,7219,Other Mobile Plant Operators,4,82.1,9.672390715
2011,7311,Automobile Drivers,4,78.7,40.93093433
2011,7312,Bus and Coach Drivers,4,82.3,38.66859179
2011,7313,Train and Tram Drivers,4,75.8,12.78120991
2011,7321,Delivery Drivers,4,78.7,47.25801377
2011,7331,Truck Drivers,4,78.4,169.1001002
2011,7411,Storepersons,4,76.4,118.9494349
2011,8111,Car Detailers,5,37,17.61068863
2011,8112,Commercial Cleaners,5,65.5,155.9301171
2011,8113,Domestic Cleaners,5,69,31.30178358
2011,8114,Housekeepers,5,70.6,27.92620333
2011,8115,Laundry Workers,5,73.1,12.8364192
2011,8116,Other Cleaners,5,78.5,11.65031271
2011,8211,Building and Plumbing Labourers,5,85.8,53.75783851
2011,8212,Concreters,5,90,38.10079423
2011,8213,Fencers,4,85.6,12.94417286
2011,8214,Insulation and Home Improvement Installers,4,67.3,17.26540056
2011,8215,Paving and Surfacing Labourers,5,87.2,9.779033158
2011,8216,Railway Track Workers,4,87.2,6.338084863
2011,8217,Structural Steel Construction Workers,4,77.7,23.23613095
2011,8219,Other Construction and Mining Labourers,5,56.7,8.646437293
2011,8311,Food and Drink Factory Workers,5,74.2,29.32767453
2011,8312,"Meat Boners and Slicers, and Slaughterers",4,86.4,10.7440024
2011,8313,"Meat, Poultry and Seafood Process Workers",5,85.2,16.7012166
2011,8321,Packers,5,60.1,60.32457093
2011,8322,Product Assemblers,5,95.2,31.95957546
2011,8393,Product Quality Controllers,4,97,13.32991898
2011,8394,Timber and Wood Process Workers,5,79.4,7.755236013
2011,8399,Other Factory Process Workers,5,81.8,12.43754103
2011,8413,Forestry and Logging Workers,4,81.8,2.011981365
2011,8414,Garden and Nursery Labourers,5,95,37.49002082
2011,8415,Livestock Farm Workers,5,61.8,32.25946816
2011,8419,"Other Farm, Forestry and Garden Workers",5,67.5,12.72135778
2011,8511,Fast Food Cooks,5,82.8,33.37649541
2011,8512,Food Trades Assistants,5,84.3,5.641616235
2011,8513,Kitchenhands,5,84.3,120.0959999
2011,8911,Freight and Furniture Handlers,5,76.7,14.72228359
2011,8912,Shelf Fillers,5,64,60.01180775
2011,8991,Caretakers,5,66,6.070242438
2011,8992,Deck and Fishing Hands,4,69.4,8.01226319
2011,8993,Handypersons,5,65.4,42.06448742
2011,8994,Motor Vehicle Parts and Accessories Fitters,4,66.6,16.51433173
2011,8995,Printing Assistants and Table Workers,4,80.4,5.487817943
2011,8996,Recycling and Rubbish Collectors,5,78,2.686017393
2011,8997,Vending Machine Attendants,5,89.2,5.850325435
2011,8999,Other Miscellaneous Labourers,5,75.1,61.84772299
2011,2415,Special Education Teachers,1,1.1,19.00671483
2011,2493,Teachers of English to Speakers of Other Languages,1,17.1,5.390185118
2011,2527,Audiologists and Speech Pathologists \ Therapists,1,0.6,8.46692454
2011,2712,Judicial and Other Legal Professionals,1,11.8,9.162492028
2011,3612,Shearers,3,61.8,2.56125606
2011,3613,Veterinary Nurses,3,42.6,10.05052514
2011,4515,Personal Care Consultants,4,35.1,5.172697033
2011,4522,Outdoor Adventure Guides,4,8.3,2.152388425
2011,5122,Practice Managers,2,60.2,14.93385987
2011,5211,Personal Assistants,3,85.1,59.52550559
2011,5611,Betting Clerks,5,76.9,3.473055865
2011,5619,Other Clerical and Office Support Workers,5,96.7,13.10006152
2011,5997,Library Assistants,4,96.3,8.111609393
2011,6393,Telemarketers,5,99,11.27328502
2011,7117,Textile and Footwear Production Machine Operators,4,71.7,2.429998845
2011,1341,Child Care Centre Managers,1,1.5,12.71615078
2011,2526,Podiatrists,1,0.8,3.915565085
2011,4514,"Gallery, Museum and Tour Guides",4,61,6.378615418
2011,7114,Photographic Developers and Printers,4,67.1,2.352370093
2011,2511,Nutrition Professionals,1,0.4,3.771711798
2011,3621,Florists,3,40,6.20757381
2011,4232,Dental Assistants,4,60.1,21.32557496
2011,4511,Beauty Therapists,4,35.1,21.36375732
2012,1111,Chief Executives and Managing Directors,1,14,73.31185557
2012,1112,General Managers,1,14,54.45407287
2012,1211,Aquaculture Farmers,1,31.2,1.309293683
2012,1212,Crop Farmers,1,51,43.08824654
2012,1213,Livestock Farmers,1,37.4,81.30239738
2012,1214,Mixed Crop and Livestock Farmers,1,59,30.72436914
2012,1311,"Advertising, Public Relations and Sales Managers",1,1.5,123.6014782
2012,1321,Corporate Services Managers,1,38.9,6.68362769
2012,1322,Finance Managers,1,6.9,51.27475406
2012,1323,Human Resource Managers,1,11.3,49.50303512
2012,1324,Policy and Planning Managers,1,25,24.38147363
2012,1325,Research and Development Managers,1,1.7,10.46838991
2012,1331,Construction Managers,1,9.5,73.2480015
2012,1332,Engineering Managers,1,25,18.42980038
2012,1333,"Importers, Exporters and Wholesalers",1,23.9,22.30565493
2012,1334,Manufacturers,1,3,20.5066194
2012,1335,Production Managers,1,5.5,54.1330325
2012,1336,"Supply, Distribution and Procurement Managers",1,59,35.95149174
2012,1342,Health and Welfare Services Managers,1,5,19.98591373
2012,1343,School Principals,1,0.7,22.30998814
2012,1344,Other Education Managers,1,0.7,10.24873421
2012,1351,ICT Managers,1,3.5,48.13626409
2012,1391,Commissioned Officers (Management),1,25,2.266379365
2012,1399,Other Specialist Managers,1,13.1,41.65512351
2012,1411,Cafe and Restaurant Managers,2,8.3,58.71822456
2012,1412,Caravan Park and Camping Ground Managers,2,25,4.909326755
2012,1413,Hotel and Motel Managers,2,0.4,21.094892
2012,1414,Licensed Club Managers,2,25,8.458426258
2012,1419,Other Accommodation and Hospitality Managers,2,26.1,9.03630464
2012,1421,Retail Managers,2,16.1,226.8439047
2012,1491,"Amusement, Fitness and Sports Centre Managers",2,23.7,7.437114673
2012,1492,Call or Contact Centre and Customer Service Managers,2,49.9,33.9777468
2012,1493,Conference and Event Organisers,2,4.9,24.83886967
2012,1494,Transport Services Managers,2,59,15.70379264
2012,1499,"Other Hospitality, Retail and Service Managers",2,26.4,67.91440736
2012,2111,"Actors, Dancers and Other Entertainers",1,21.4,6.34944654
2012,2112,Music Professionals,1,5.2,9.064303705
2012,2113,Photographers,1,2.1,10.23816348
2012,2121,"Artistic Directors, and Media Producers and Presenters",1,10,14.12357293
2012,2122,"Authors, and Book and Script Editors",1,38.5,8.161793828
2012,2123,"Film, Television, Radio and Stage Directors",1,8.5,9.407790813
2012,2124,Journalists and Other Writers,1,17,29.50729478
2012,2211,Accountants,1,94.3,165.424519
2012,2212,"Auditors, Company Secretaries and Corporate Treasurers",1,76.3,17.90987085
2012,2221,Financial Brokers,2,36,21.87888529
2012,2222,Financial Dealers,1,20.5,17.22006429
2012,2223,Financial Investment Advisers and Managers,1,43.8,43.58275399
2012,2231,Human Resource Professionals,1,24.8,61.74255645
2012,2232,ICT Trainers,1,1.4,3.972683113
2012,2233,Training and Development Professionals,1,1.4,27.93702759
2012,2241,"Actuaries, Mathematicians and Statisticians",1,11.9,6.84101033
2012,2242,"Archivists, Curators and Records Managers",1,56,6.162898675
2012,2243,Economists,1,43,3.054938398
2012,2244,Intelligence and Policy Analysts,1,23,23.93147804
2012,2245,Land Economists and Valuers,1,67.6,11.50192837
2012,2247,Management and Organisation Analysts,1,10.9,53.39685781
2012,2249,Other Information and Organisation Professionals,1,35.2,18.72975348
2012,2251,Advertising and Marketing Professionals,1,58.2,51.61647164
2012,2252,ICT Sales Professionals,1,15.1,14.10497047
2012,2253,Public Relations Professionals,1,18,19.9085188
2012,2254,Technical Sales Representatives,1,21.7,34.83365847
2012,2311,Air Transport Professionals,1,25.5,14.48556919
2012,2312,Marine Transport Professionals,1,20,8.387011195
2012,2321,Architects and Landscape Architects,1,2.2,24.57885521
2012,2322,Surveyors and Spatial Scientists,1,48.7,13.63522278
2012,2323,"Fashion, Industrial and Jewellery Designers",1,3.1,10.36706995
2012,2324,"Graphic and Web Designers, and Illustrators",1,7.3,49.61958349
2012,2325,Interior Designers,1,15.1,10.43999179
2012,2326,Urban and Regional Planners,1,13,13.17286715
2012,2331,Chemical and Materials Engineers,1,1.8,3.717613773
2012,2332,Civil Engineering Professionals,1,1.9,44.50821682
2012,2333,Electrical Engineers,1,10,22.05826962
2012,2334,Electronics Engineers,1,12.9,7.24953317
2012,2335,"Industrial, Mechanical and Production Engineers",1,2.1,29.06293595
2012,2336,Mining Engineers,1,12,11.14533616
2012,2339,Other Engineering Professionals,1,2.2,9.21377163
2012,2341,Agricultural and Forestry Scientists,1,1.1,8.231465558
2012,2342,"Chemists, and Food and Wine Scientists",1,6.6,11.83423733
2012,2343,Environmental Scientists,1,8.6,22.85691972
2012,2344,"Geologists, Geophysicists and Hydrogeologists",1,53.2,11.54197249
2012,2345,Life Scientists,1,4.3,7.37273082
2012,2346,Medical Laboratory Scientists,1,59.8,21.69171648
2012,2349,Other Natural and Physical Science Professionals,1,16.1,8.061266143
2012,2412,Primary School Teachers,1,5.7,141.0086693
2012,2414,Secondary School Teachers,1,0.8,134.8544088
2012,2415,Special Education Teachers,1,1.1,16.78749462
2012,2422,Vocational Education Teachers,1,5.3,37.35160972
2012,2491,Education Advisers and Reviewers,1,0.4,12.01708737
2012,2492,Private Tutors and Teachers,1,11.9,30.5580551
2012,2493,Teachers of English to Speakers of Other Languages,1,17.1,6.545086928
2012,2512,Medical Imaging Professionals,1,30.2,15.8718836
2012,2513,Occupational and Environmental Health Professionals,1,12,30.10028635
2012,2514,Optometrists and Orthoptists,1,14,5.50566026
2012,2515,Pharmacists,1,1.2,22.99473974
2012,2519,Other Health Diagnostic and Promotion Professionals,1,41.9,6.855858575
2012,2522,Complementary Health Therapists,1,2.5,7.454869615
2012,2523,Dental Practitioners,1,0.5,12.93043169
2012,2524,Occupational Therapists,1,0.8,11.2435142
2012,2525,Physiotherapists,1,2.1,14.55251709
2012,2611,ICT Business and Systems Analysts,1,0.7,32.10199763
2012,2613,Software and Applications Programmers,1,27.3,89.00648916
2012,2621,"Database and Systems Administrators, and ICT Security Specialists",1,3,35.9572792
2012,2631,Computer Network Professionals,1,3,27.37090354
2012,2633,Telecommunications Engineering Professionals,1,2.5,10.16289027
2012,2711,Barristers,1,3.5,6.540490138
2012,2712,Judicial and Other Legal Professionals,1,11.8,7.82315824
2012,2713,Solicitors,1,3.5,62.55759504
2012,2721,Counsellors,1,5.2,17.41812445
2012,2722,Ministers of Religion,1,1.3,15.84682949
2012,2723,Psychologists,1,0.5,21.59470438
2012,2724,Social Professionals,1,24.6,10.41365163
2012,2725,Social Workers,1,3.7,23.47376671
2012,2726,"Welfare, Recreation and Community Arts Workers",1,3.7,24.37534125
2012,3112,Medical Technicians,2,61.7,26.43843757
2012,3113,Primary Products Inspectors,2,33.7,4.481445893
2012,3114,Science Technicians,2,55,18.32029208
2012,3121,"Architectural, Building and Surveying Technicians",2,45.3,59.64721041
2012,3122,Civil Engineering Draftspersons and Technicians,2,63,11.20507029
2012,3123,Electrical Engineering Draftspersons and Technicians,2,77.3,7.46569778
2012,3124,Electronic Engineering Draftspersons and Technicians,2,82.8,6.90088557
2012,3125,Mechanical Engineering Draftspersons and Technicians,2,56.1,7.198003213
2012,3126,Safety Inspectors,2,21.1,3.83492366
2012,3129,Other Building and Engineering Technicians,2,43.5,25.86504117
2012,3131,ICT Support Technicians,2,31,53.07158731
2012,3132,Telecommunications Technical Specialists,2,73.2,5.110015675
2012,3211,Automotive Electricians,3,59.2,7.82460033
2012,3212,Motor Mechanics,3,65.1,80.78021966
2012,3221,"Metal Casting, Forging and Finishing Trades Workers",3,92.2,2.426060438
2012,3222,Sheetmetal Trades Workers,3,80.7,8.902190198
2012,3223,Structural Steel and Welding Trades Workers,3,83.2,84.20323976
2012,3231,Aircraft Maintenance Engineers,3,52.4,10.72478632
2012,3232,Metal Fitters and Machinists,3,64.4,121.7400176
2012,3233,Precision Metal Trades Workers,3,55.8,6.227581453
2012,3234,Toolmakers and Engineering Patternmakers,3,79,4.433926455
2012,3241,Panelbeaters,3,80.7,13.60991307
2012,3242,Vehicle Body Builders and Trimmers,3,68.2,4.326020948
2012,3243,Vehicle Painters,3,79.6,9.657102598
2012,3311,Bricklayers and Stonemasons,3,83.1,27.14639209
2012,3312,Carpenters and Joiners,3,72,114.2374636
2012,3321,Floor Finishers,3,80.6,9.12434493
2012,3322,Painting Trades Workers,3,75.2,49.49890337
2012,3331,Glaziers,3,73,8.546481893
2012,3332,Plasterers,3,77.5,26.99821942
2012,3333,Roof Tilers,3,90,8.88486753
2012,3334,Wall and Floor Tilers,3,80.6,18.34957342
2012,3341,Plumbers,3,40.3,79.32184269
2012,3411,Electricians,3,27.7,139.9974828
2012,3421,Airconditioning and Refrigeration Mechanics,3,56.3,25.71019045
2012,3422,Electrical Distribution Trades Workers,3,7.3,10.51943237
2012,3423,Electronics Trades Workers,3,47.9,33.95884116
2012,3424,Telecommunications Trades Workers,3,44.8,18.4279757
2012,3511,Bakers and Pastrycooks,3,89,30.12986412
2012,3512,Butchers and Smallgoods Makers,3,86.4,22.52866496
2012,3513,Chefs,2,52.2,80.8170387
2012,3514,Cooks,3,86.2,36.54470379
2012,3611,Animal Attendants and Trainers,3,73.9,14.58165735
2012,3612,Shearers,3,61.8,3.488005898
2012,3621,Florists,3,40,5.88833738
2012,3622,Gardeners,3,66,67.60570972
2012,3623,Greenkeepers,3,66,14.49135576
2012,3624,Nurserypersons,3,66,5.34630539
2012,3911,Hairdressers,3,15.8,65.02342226
2012,3921,Print Finishers and Screen Printers,3,90.1,4.239982488
2012,3922,Graphic Pre-press Trades Workers,3,74.8,2.885515548
2012,3923,Printers,3,83,13.04418438
2012,3931,Canvas and Leather Goods Makers,3,69.9,2.15951303
2012,3941,Cabinetmakers,3,91.3,23.54793989
2012,3942,Wood Machinists and Other Wood Trades Workers,3,90.7,5.561234455
2012,3991,Boat Builders and Shipwrights,3,76,4.54098701
2012,3992,"Chemical, Gas, Petroleum and Power Generation Plant Operators",3,60.3,10.23965903
2012,3994,Jewellers,3,95,4.587786248
2012,3995,Performing Arts Technicians,3,49.6,14.61330186
2012,3996,Signwriters,3,93.3,5.674864305
2012,3999,Other Miscellaneous Technicians and Trades Workers,3,46.6,16.47824078
2012,4111,Ambulance Officers and Paramedics,2,49.4,17.18115511
2012,4114,Enrolled and Mothercraft Nurses,2,5.8,25.71959205
2012,4116,Massage Therapists,2,27.2,13.56669724
2012,4117,Welfare Support Workers,2,12.7,51.83625752
2012,4211,Child Carers,4,8.4,109.8457395
2012,4221,Education Aides,4,56,84.13343703
2012,4231,Aged and Disabled Carers,4,55,115.9841985
2012,4232,Dental Assistants,4,60.1,19.42256523
2012,4233,Nursing Support and Personal Care Workers,4,47.4,86.61355907
2012,4311,Bar Attendants and Baristas,4,77,86.67832449
2012,4312,Cafe Workers,5,92.9,21.13151615
2012,4315,Waiters,4,93.6,112.5863174
2012,4319,Other Hospitality Workers,5,66.2,3.335893005
2012,4412,Fire and Emergency Workers,3,19,16.49553683
2012,4413,Police,2,10.4,53.32400968
2012,4421,Prison Officers,4,54.6,12.92505731
2012,4422,Security Officers and Guards,5,83.1,53.39839513
2012,4512,Driving Instructors,3,13,5.844102605
2012,4513,Funeral Workers,2,39,2.964728835
2012,4514,"Gallery, Museum and Tour Guides",4,61,6.839848425
2012,4515,Personal Care Consultants,4,35.1,4.44302836
2012,4516,Tourism and Travel Advisers,4,45.6,21.68679091
2012,4517,Travel Attendants,3,35.4,9.811944145
2012,4518,Other Personal Service Workers,4,51.8,11.35496067
